index,year,month,day,rain,tmax,tmin,srad,Tmean,district
1929,2022,4,15,0.0,32.2,17.5,25.2,24.85,Debre markos
1930,2022,4,16,0.0,27.1,13.7,23.5,20.4,Debre markos
1931,2022,4,17,0.4,26.2,13.7,22.3,19.95,Debre markos
1932,2022,4,18,0.0,27.9,14.7,23.3,21.299999999999997,Debre markos
1933,2022,4,19,0.0,31.7,16.2,25.9,23.95,Debre markos
1934,2022,4,20,0.3,28.4,15.2,23.1,21.799999999999997,Debre markos
1935,2022,4,21,0.1,28.2,15.7,22.2,21.95,Debre markos
1936,2022,4,22,1.8,25.6,13.9,20.8,19.75,Debre markos
1937,2022,4,23,1.7,25.0,14.2,19.3,19.6,Debre markos
1938,2022,4,24,1.7,25.5,13.7,20.9,19.6,Debre markos
1939,2022,4,25,0.9,25.7,13.4,21.8,19.55,Debre markos
1940,2022,4,26,1.5,25.6,14.3,20.1,19.950000000000003,Debre markos
1941,2022,4,27,0.0,29.2,15.1,24.2,22.15,Debre markos
1942,2022,4,28,6.4,25.6,14.3,19.9,19.950000000000003,Debre markos
1943,2022,4,29,1.6,25.0,13.7,20.1,19.35,Debre markos
1944,2022,4,30,3.6,24.4,13.6,19.1,19.0,Debre markos
1945,2022,5,1,1.5,24.4,13.4,19.3,18.9,Debre markos
1946,2022,5,2,0.5,26.0,12.3,23.5,19.15,Debre markos
1947,2022,5,3,0.0,26.8,14.8,21.1,20.8,Debre markos
1948,2022,5,4,0.1,26.4,14.3,21.2,20.35,Debre markos
1949,2022,5,5,4.2,21.7,15.0,9.8,18.35,Debre markos
1950,2022,5,6,0.9,23.8,13.2,18.7,18.5,Debre markos
1951,2022,5,7,0.2,27.0,13.0,23.7,20.0,Debre markos
1952,2022,5,8,0.5,25.7,12.6,22.7,19.15,Debre markos
1953,2022,5,9,0.4,27.0,14.1,22.2,20.55,Debre markos
1954,2022,5,10,7.5,23.9,13.4,18.3,18.65,Debre markos
1955,2022,5,11,2.4,25.5,12.5,22.4,19.0,Debre markos
1956,2022,5,12,0.4,24.0,11.6,21.6,17.8,Debre markos
1957,2022,5,13,0.2,22.9,11.1,20.6,17.0,Debre markos
1958,2022,5,14,0.0,25.6,10.4,24.7,18.0,Debre markos
1959,2022,5,15,0.0,27.3,10.2,25.9,18.75,Debre markos
1960,2022,5,16,0.0,27.6,9.1,26.4,18.35,Debre markos
1961,2022,5,17,0.0,26.9,11.1,25.0,19.0,Debre markos
1962,2022,5,18,0.0,27.1,10.7,25.4,18.9,Debre markos
1963,2022,5,19,0.0,27.8,8.5,26.5,18.15,Debre markos
1964,2022,5,20,0.0,28.6,9.0,26.6,18.8,Debre markos
1965,2022,5,21,0.0,29.1,9.6,26.5,19.35,Debre markos
1966,2022,5,22,0.0,26.8,10.4,25.2,18.6,Debre markos
1967,2022,5,23,0.0,25.8,11.5,23.5,18.65,Debre markos
1968,2022,5,24,0.1,24.8,12.0,21.8,18.4,Debre markos
1969,2022,5,25,1.8,24.8,12.9,20.5,18.85,Debre markos
1970,2022,5,26,4.7,23.3,12.9,17.9,18.1,Debre markos
1971,2022,5,27,0.6,23.6,12.3,19.5,17.950000000000003,Debre markos
1972,2022,5,28,0.0,23.7,11.3,21.2,17.5,Debre markos
1973,2022,5,29,0.4,23.9,12.1,20.3,18.0,Debre markos
1974,2022,5,30,3.3,22.9,12.7,17.4,17.799999999999997,Debre markos
1975,2022,5,31,0.7,22.9,12.3,18.2,17.6,Debre markos
1976,2022,6,1,0.0,24.5,11.0,22.5,17.75,Debre markos
1977,2022,6,2,0.0,25.6,11.3,23.3,18.450000000000003,Debre markos
1978,2022,6,3,0.3,25.6,12.7,21.7,19.15,Debre markos
1979,2022,6,4,0.8,23.1,12.7,17.9,17.9,Debre markos
1980,2022,6,5,16.1,20.5,13.0,11.7,16.75,Debre markos
1981,2022,6,6,4.0,22.5,11.4,19.1,16.95,Debre markos
1982,2022,6,7,4.3,21.8,12.7,15.1,17.25,Debre markos
1983,2022,6,8,1.1,21.7,11.6,17.2,16.65,Debre markos
1984,2022,6,9,9.8,20.3,13.2,10.6,16.75,Debre markos
1985,2022,6,10,5.0,22.3,11.6,18.3,16.95,Debre markos
1986,2022,6,11,20.3,21.1,12.9,13.4,17.0,Debre markos
1987,2022,6,12,10.3,21.7,11.4,17.7,16.55,Debre markos
1988,2022,6,13,5.2,22.6,10.6,20.4,16.6,Debre markos
1989,2022,6,14,23.3,20.3,12.2,13.0,16.25,Debre markos
1990,2022,6,15,2.2,21.8,11.0,18.6,16.4,Debre markos
1991,2022,6,16,0.3,24.4,10.5,22.8,17.45,Debre markos
1992,2022,6,17,6.7,22.8,12.4,17.6,17.6,Debre markos
1993,2022,6,18,2.5,21.8,12.4,15.8,17.1,Debre markos
1994,2022,6,19,5.7,21.7,12.1,16.1,16.9,Debre markos
1995,2022,6,20,3.3,20.0,12.1,12.4,16.05,Debre markos
1996,2022,6,21,45.1,19.3,11.1,13.2,15.2,Debre markos
1997,2022,6,22,14.4,19.1,11.6,11.7,15.350000000000001,Debre markos
1998,2022,6,23,0.3,21.6,10.2,19.5,15.9,Debre markos
1999,2022,6,24,0.1,22.0,10.9,18.9,16.45,Debre markos
2000,2022,6,25,4.4,21.5,10.7,18.4,16.1,Debre markos
2001,2022,6,26,79.0,20.4,11.9,13.9,16.15,Debre markos
2002,2022,6,27,56.1,19.8,12.6,10.9,16.2,Debre markos
2003,2022,6,28,17.9,20.2,12.0,13.2,16.1,Debre markos
2004,2022,6,29,4.0,19.6,11.3,13.4,15.450000000000001,Debre markos
2005,2022,6,30,9.0,19.5,11.5,12.8,15.5,Debre markos
2006,2022,7,1,7.7,19.7,11.5,13.1,15.6,Debre markos
2007,2022,7,2,18.2,18.1,12.2,8.0,15.15,Debre markos
2008,2022,7,3,0.4,18.4,11.3,10.6,14.85,Debre markos
2009,2022,7,4,0.2,21.1,9.8,19.3,15.450000000000001,Debre markos
2010,2022,7,5,29.4,21.1,11.4,16.4,16.25,Debre markos
2011,2022,7,6,72.9,18.4,11.7,9.6,15.049999999999999,Debre markos
2012,2022,7,7,1.8,18.8,11.3,11.5,15.05,Debre markos
2013,2022,7,8,0.0,20.8,10.9,16.7,15.850000000000001,Debre markos
2014,2022,7,9,6.6,17.9,11.5,9.2,14.7,Debre markos
2015,2022,7,10,0.2,20.4,9.9,17.8,15.149999999999999,Debre markos
2016,2022,7,11,0.4,19.4,10.9,13.9,15.149999999999999,Debre markos
2017,2022,7,12,0.4,19.5,10.6,14.8,15.05,Debre markos
2018,2022,7,13,1.7,19.9,11.3,14.1,15.6,Debre markos
2019,2022,7,14,0.9,20.7,11.3,15.7,16.0,Debre markos
2020,2022,7,15,4.0,19.0,11.5,11.6,15.25,Debre markos
2021,2022,7,16,6.7,17.7,12.0,7.3,14.85,Debre markos
2022,2022,7,17,0.1,16.1,12.3,3.7,14.200000000000001,Debre markos
2023,2022,7,18,6.6,18.9,10.8,13.1,14.85,Debre markos
2024,2022,7,19,7.2,17.2,11.2,8.0,14.2,Debre markos
2025,2022,7,20,0.0,19.1,9.8,15.6,14.450000000000001,Debre markos
2026,2022,7,21,1.8,19.2,11.5,12.1,15.35,Debre markos
2027,2022,7,22,1.6,18.4,11.9,9.4,15.149999999999999,Debre markos
2028,2022,7,23,31.0,18.9,11.0,12.7,14.95,Debre markos
2029,2022,7,24,2.1,19.9,10.5,15.8,15.2,Debre markos
2030,2022,7,25,0.0,18.3,11.3,10.4,14.8,Debre markos
2031,2022,7,26,0.0,19.9,10.5,16.0,15.2,Debre markos
2032,2022,7,27,0.0,17.8,10.7,10.9,14.25,Debre markos
2033,2022,7,28,0.1,17.5,10.0,11.7,13.75,Debre markos
2034,2022,7,29,0.0,21.4,8.1,22.5,14.75,Debre markos
2035,2022,7,30,3.8,20.5,11.4,15.4,15.95,Debre markos
2036,2022,7,31,37.2,17.9,10.7,10.9,14.299999999999999,Debre markos
2037,2022,8,1,13.9,16.2,10.6,7.2,13.399999999999999,Debre markos
2038,2022,8,2,0.0,19.5,9.4,17.3,14.45,Debre markos
2039,2022,8,3,0.0,20.5,10.7,16.9,15.6,Debre markos
2040,2022,8,4,4.2,19.6,11.6,12.8,15.600000000000001,Debre markos
2041,2022,8,5,17.9,19.7,11.4,13.5,15.55,Debre markos
2042,2022,8,6,70.4,16.8,12.7,4.2,14.75,Debre markos
2043,2022,8,7,52.5,16.6,12.0,5.1,14.3,Debre markos
2044,2022,8,8,0.0,17.5,11.1,9.2,14.3,Debre markos
2045,2022,8,9,0.5,16.6,12.0,5.2,14.3,Debre markos
2046,2022,8,10,6.0,15.2,11.4,3.6,13.3,Debre markos
2047,2022,8,11,3.7,17.7,11.7,8.2,14.7,Debre markos
2048,2022,8,12,0.4,15.1,10.5,5.0,12.8,Debre markos
2049,2022,8,13,0.0,20.2,9.3,19.1,14.75,Debre markos
2050,2022,8,14,13.2,19.9,11.4,14.2,15.649999999999999,Debre markos
2051,2022,8,15,16.2,17.9,11.0,10.5,14.45,Debre markos
2052,2022,8,16,0.0,20.0,9.7,18.1,14.85,Debre markos
2053,2022,8,17,0.0,21.5,9.5,21.0,15.5,Debre markos
2054,2022,8,18,0.2,21.7,11.1,18.5,16.4,Debre markos
2055,2022,8,19,2.9,19.6,11.0,14.5,15.3,Debre markos
2056,2022,8,20,24.0,20.6,10.7,17.4,15.65,Debre markos
2057,2022,8,21,7.0,19.4,12.0,11.6,15.7,Debre markos
2058,2022,8,22,0.9,21.3,10.5,19.1,15.9,Debre markos
2059,2022,8,23,8.9,19.6,12.5,10.9,16.05,Debre markos
2060,2022,8,24,2.5,20.4,11.9,14.3,16.15,Debre markos
2061,2022,8,25,27.3,19.2,12.1,10.8,15.649999999999999,Debre markos
2062,2022,8,26,30.2,19.5,11.9,12.2,15.7,Debre markos
2063,2022,8,27,15.6,20.8,11.5,16.1,16.15,Debre markos
2064,2022,8,28,2.9,20.6,11.9,14.7,16.25,Debre markos
2065,2022,8,29,49.8,17.7,11.8,8.0,14.75,Debre markos
2066,2022,8,30,3.3,18.4,11.0,11.7,14.7,Debre markos
2067,2022,8,31,4.6,18.5,11.0,11.9,14.75,Debre markos
2068,2022,9,1,0.1,20.6,11.0,16.7,15.8,Debre markos
2069,2022,9,2,6.9,21.2,11.4,17.0,16.3,Debre markos
2070,2022,9,3,0.0,21.8,11.4,18.5,16.6,Debre markos
2071,2022,9,4,0.4,22.8,11.5,20.2,17.15,Debre markos
2072,2022,9,5,12.7,20.2,12.1,13.3,16.15,Debre markos
2073,2022,9,6,31.8,19.7,11.4,13.9,15.55,Debre markos
2074,2022,9,7,4.2,20.2,11.2,15.5,15.7,Debre markos
2075,2022,9,8,1.1,20.9,10.9,17.6,15.899999999999999,Debre markos
2076,2022,9,9,0.0,21.0,10.7,18.1,15.85,Debre markos
2077,2022,9,10,11.5,21.4,11.3,18.0,16.35,Debre markos
2078,2022,9,11,0.8,21.5,11.1,18.5,16.3,Debre markos
2079,2022,9,12,0.0,21.9,10.9,19.7,16.4,Debre markos
2080,2022,9,13,0.0,22.4,11.0,20.6,16.7,Debre markos
2081,2022,9,14,0.8,21.7,10.8,19.6,16.25,Debre markos
2082,2022,9,15,0.2,20.1,11.0,15.8,15.55,Debre markos
2083,2022,9,16,0.5,20.9,10.4,18.8,15.649999999999999,Debre markos
2084,2022,9,17,10.2,20.4,11.3,15.9,15.85,Debre markos
2085,2022,9,18,6.5,20.7,11.0,17.0,15.85,Debre markos
2086,2022,9,19,0.0,21.8,10.9,19.7,16.35,Debre markos
2087,2022,9,20,0.0,21.9,10.0,21.5,15.95,Debre markos
2088,2022,9,21,0.2,22.4,10.8,21.0,16.6,Debre markos
2089,2022,9,22,0.7,21.3,10.7,18.9,16.0,Debre markos
2090,2022,9,23,1.4,21.8,11.1,19.3,16.45,Debre markos
2091,2022,9,24,0.4,21.5,11.0,18.8,16.25,Debre markos
2092,2022,9,25,8.6,22.2,11.1,20.1,16.65,Debre markos
2093,2022,9,26,11.1,20.9,11.2,17.0,16.049999999999997,Debre markos
2094,2022,9,27,73.9,18.8,11.1,12.4,14.95,Debre markos
2095,2022,9,28,12.6,16.9,10.0,10.5,13.45,Debre markos
2096,2022,9,29,9.8,20.3,10.6,17.1,15.45,Debre markos
2097,2022,9,30,36.1,18.5,10.5,13.3,14.5,Debre markos
2098,2022,10,1,0.1,21.0,10.0,20.0,15.5,Debre markos
2099,2022,10,2,0.3,21.2,10.5,19.3,15.85,Debre markos
2100,2022,10,3,0.1,21.6,10.6,19.9,16.1,Debre markos
2101,2022,10,4,0.0,21.3,10.8,18.8,16.05,Debre markos
2102,2022,10,5,0.0,22.2,10.2,21.7,16.2,Debre markos
2103,2022,10,6,0.0,22.3,10.1,22.1,16.2,Debre markos
2104,2022,10,7,0.5,23.2,11.4,21.3,17.3,Debre markos
2105,2022,10,8,2.2,22.4,11.4,19.8,16.9,Debre markos
2106,2022,10,9,1.4,21.2,11.0,18.2,16.1,Debre markos
2107,2022,10,10,1.8,21.5,11.2,18.3,16.35,Debre markos
2108,2022,10,11,9.9,20.7,11.4,16.4,16.05,Debre markos
2109,2022,10,12,7.1,19.9,11.5,14.0,15.7,Debre markos
2110,2022,10,13,21.1,19.2,11.3,12.9,15.25,Debre markos
2111,2022,10,14,11.2,20.3,11.1,15.9,15.7,Debre markos
2112,2022,10,15,0.7,21.1,11.1,17.8,16.1,Debre markos
2113,2022,10,16,0.0,21.9,9.8,21.9,15.85,Debre markos
2114,2022,10,17,0.0,22.5,8.7,24.2,15.6,Debre markos
2115,2022,10,18,0.0,23.1,9.9,23.6,16.5,Debre markos
2116,2022,10,19,0.0,22.7,10.4,22.2,16.55,Debre markos
2117,2022,10,20,0.1,22.1,10.1,21.7,16.1,Debre markos
2118,2022,10,21,0.0,21.6,9.4,21.8,15.5,Debre markos
2119,2022,10,22,0.0,21.6,8.5,23.3,15.05,Debre markos
2120,2022,10,23,0.0,22.3,7.5,25.5,14.9,Debre markos
2121,2022,10,24,0.0,21.9,8.2,24.1,15.049999999999999,Debre markos
2122,2022,10,25,0.0,22.0,10.1,21.5,16.05,Debre markos
2123,2022,10,26,0.0,22.8,9.8,23.1,16.3,Debre markos
2124,2022,10,27,0.0,22.4,9.4,23.1,15.899999999999999,Debre markos
2125,2022,10,28,0.0,23.1,8.9,24.6,16.0,Debre markos
2126,2022,10,29,0.7,22.2,10.1,21.7,16.15,Debre markos
2127,2022,10,30,0.0,21.8,10.1,21.0,15.95,Debre markos
2128,2022,10,31,0.0,23.2,9.9,23.5,16.55,Debre markos
2129,2022,11,1,0.0,23.5,8.1,25.9,15.8,Debre markos
2130,2022,11,2,0.0,23.4,7.2,26.5,15.299999999999999,Debre markos
2131,2022,11,3,0.0,23.1,6.9,26.5,15.0,Debre markos
2132,2022,11,4,0.0,23.7,6.5,27.2,15.1,Debre markos
2133,2022,11,5,0.0,24.0,8.0,26.4,16.0,Debre markos
2134,2022,11,6,0.0,24.1,7.6,26.7,15.850000000000001,Debre markos
2135,2022,11,7,0.0,24.3,6.8,27.3,15.55,Debre markos
2136,2022,11,8,0.0,24.5,7.1,27.2,15.8,Debre markos
2137,2022,11,9,0.0,24.0,6.3,27.3,15.15,Debre markos
2138,2022,11,10,0.0,24.0,6.6,27.1,15.3,Debre markos
2139,2022,11,11,0.0,23.5,6.6,26.8,15.05,Debre markos
2140,2022,11,12,0.0,23.2,7.2,26.2,15.2,Debre markos
2141,2022,11,13,0.0,23.3,6.1,26.9,14.7,Debre markos
2142,2022,11,14,0.0,23.1,6.7,26.4,14.9,Debre markos
2143,2022,11,15,0.0,23.2,7.3,26.0,15.25,Debre markos
2144,2022,11,16,0.0,23.8,8.1,25.9,15.95,Debre markos
2145,2022,11,17,0.0,24.6,7.8,26.6,16.2,Debre markos
2146,2022,11,18,0.0,24.9,8.7,26.2,16.799999999999997,Debre markos
2147,2022,11,19,0.0,25.9,9.7,26.2,17.799999999999997,Debre markos
2148,2022,11,20,0.0,25.0,9.8,25.3,17.4,Debre markos
2149,2022,11,21,0.0,25.5,8.9,26.4,17.2,Debre markos
2150,2022,11,22,0.0,24.6,7.4,26.7,16.0,Debre markos
2151,2022,11,23,0.0,24.2,6.6,26.9,15.399999999999999,Debre markos
2152,2022,11,24,0.0,24.2,7.7,26.2,15.95,Debre markos
2153,2022,11,25,0.0,24.8,6.4,27.2,15.600000000000001,Debre markos
2154,2022,11,26,0.0,24.3,8.3,25.9,16.3,Debre markos
2155,2022,11,27,0.0,24.9,9.7,25.2,17.299999999999997,Debre markos
2156,2022,11,28,0.1,24.3,10.2,24.0,17.25,Debre markos
2157,2022,11,29,0.0,21.8,9.5,21.6,15.65,Debre markos
2158,2022,11,30,0.0,24.8,9.7,25.0,17.25,Debre markos
2159,2022,12,1,0.0,24.4,10.5,23.8,17.45,Debre markos
2160,2022,12,2,0.0,22.5,8.8,23.5,15.65,Debre markos
2161,2022,12,3,0.0,22.8,8.3,24.4,15.55,Debre markos
2162,2022,12,4,0.0,22.9,7.8,24.9,15.35,Debre markos
2163,2022,12,5,0.0,22.6,7.2,25.3,14.9,Debre markos
2164,2022,12,6,0.0,23.1,8.7,24.2,15.9,Debre markos
2165,2022,12,7,0.0,22.5,8.9,23.4,15.7,Debre markos
2166,2022,12,8,0.0,24.2,8.2,25.7,16.2,Debre markos
2167,2022,12,9,0.0,24.1,9.7,24.2,16.9,Debre markos
2168,2022,12,10,0.0,22.6,8.9,23.5,15.75,Debre markos
2169,2022,12,11,0.0,22.7,8.7,23.8,15.7,Debre markos
2170,2022,12,12,0.0,23.8,8.1,25.4,15.95,Debre markos
2171,2022,12,13,0.0,23.8,7.9,25.6,15.850000000000001,Debre markos
2172,2022,12,14,0.0,23.6,7.4,25.8,15.5,Debre markos
2173,2022,12,15,0.0,25.0,8.1,26.2,16.55,Debre markos
2174,2022,12,16,0.0,23.8,8.2,25.3,16.0,Debre markos
2175,2022,12,17,0.0,24.4,7.9,26.0,16.15,Debre markos
2176,2022,12,18,0.0,24.1,9.4,24.5,16.75,Debre markos
2177,2022,12,19,0.0,23.2,9.6,23.4,16.4,Debre markos
2178,2022,12,20,0.0,24.6,10.2,24.2,17.4,Debre markos
2179,2022,12,21,0.0,22.3,9.8,21.8,16.05,Debre markos
2180,2022,12,22,0.0,23.3,9.4,23.8,16.35,Debre markos
2181,2022,12,23,0.0,24.9,10.4,24.4,17.65,Debre markos
2182,2022,12,24,0.0,23.5,9.1,24.3,16.3,Debre markos
2183,2022,12,25,0.0,25.4,9.3,25.7,17.35,Debre markos
2184,2022,12,26,0.0,24.1,8.9,25.0,16.5,Debre markos
2185,2022,12,27,0.0,22.6,9.5,22.7,16.05,Debre markos
2186,2022,12,28,0.0,24.7,9.6,25.0,17.15,Debre markos
2187,2022,12,29,0.0,25.0,8.5,26.0,16.75,Debre markos
2188,2022,12,30,0.0,24.7,7.7,26.3,16.2,Debre markos
2189,2022,12,31,0.0,25.0,8.5,26.1,16.75,Debre markos
2190,2023,1,1,0.0,25.1,9.5,25.4,17.3,Debre markos
2191,2023,1,2,0.0,24.7,9.3,25.2,17.0,Debre markos
2192,2023,1,3,0.0,22.6,10.1,21.9,16.35,Debre markos
2193,2023,1,4,0.0,23.4,9.1,24.2,16.25,Debre markos
2194,2023,1,5,1.1,21.6,9.9,20.6,15.75,Debre markos
2195,2023,1,6,0.5,20.3,9.5,19.1,14.9,Debre markos
2196,2023,1,7,0.0,21.3,7.8,23.3,14.55,Debre markos
2197,2023,1,8,0.0,22.1,7.9,24.2,15.0,Debre markos
2198,2023,1,9,0.0,23.3,8.2,25.0,15.75,Debre markos
2199,2023,1,10,0.0,22.9,8.1,24.8,15.5,Debre markos
2200,2023,1,11,0.0,22.6,8.0,24.6,15.3,Debre markos
2201,2023,1,12,0.0,22.6,7.9,24.8,15.25,Debre markos
2202,2023,1,13,0.0,23.2,8.4,24.8,15.8,Debre markos
2203,2023,1,14,0.0,23.9,8.9,25.1,16.4,Debre markos
2204,2023,1,15,0.0,23.3,8.7,24.7,16.0,Debre markos
2205,2023,1,16,0.0,21.4,9.7,20.7,15.549999999999999,Debre markos
2206,2023,1,17,0.0,22.9,9.2,23.7,16.049999999999997,Debre markos
2207,2023,1,18,0.0,24.9,10.0,25.1,17.45,Debre markos
2208,2023,1,19,0.0,25.2,10.8,24.6,18.0,Debre markos
2209,2023,1,20,0.0,25.2,10.2,25.2,17.7,Debre markos
2210,2023,1,21,0.0,25.0,10.4,24.8,17.7,Debre markos
2211,2023,1,22,0.0,24.9,9.1,26.0,17.0,Debre markos
2212,2023,1,23,0.0,24.2,7.8,26.5,16.0,Debre markos
2213,2023,1,24,0.0,24.5,4.8,28.0,14.65,Debre markos
2214,2023,1,25,0.0,25.1,7.4,27.3,16.25,Debre markos
2215,2023,1,26,0.0,25.8,8.7,27.0,17.25,Debre markos
2216,2023,1,27,0.0,24.9,9.1,26.1,17.0,Debre markos
2217,2023,1,28,0.0,25.8,9.3,26.7,17.55,Debre markos
2218,2023,1,29,0.0,25.7,9.8,26.3,17.75,Debre markos
2219,2023,1,30,0.0,25.1,9.0,26.5,17.05,Debre markos
2220,2023,1,31,0.0,25.7,8.0,27.5,16.85,Debre markos
2221,2023,2,1,0.0,25.8,8.5,27.3,17.15,Debre markos
2222,2023,2,2,0.0,25.4,8.7,27.0,17.049999999999997,Debre markos
2223,2023,2,3,0.0,25.6,9.3,26.7,17.450000000000003,Debre markos
2224,2023,2,4,0.0,26.3,12.8,23.9,19.55,Debre markos
2225,2023,2,5,0.2,25.6,11.6,24.5,18.6,Debre markos
2226,2023,2,6,0.0,22.5,10.3,21.9,16.4,Debre markos
2227,2023,2,7,0.0,23.6,9.5,24.7,16.55,Debre markos
2228,2023,2,8,0.0,25.9,11.7,24.7,18.799999999999997,Debre markos
2229,2023,2,9,0.0,25.7,11.0,25.3,18.35,Debre markos
2230,2023,2,10,0.0,25.9,10.2,26.5,18.049999999999997,Debre markos
2231,2023,2,11,0.0,26.3,12.3,24.6,19.3,Debre markos
2232,2023,2,12,0.4,24.4,11.9,22.5,18.15,Debre markos
2233,2023,2,13,3.2,23.1,11.4,21.2,17.25,Debre markos
2234,2023,2,14,0.3,24.1,10.9,23.5,17.5,Debre markos
2235,2023,2,15,14.4,23.1,11.4,21.3,17.25,Debre markos
2236,2023,2,16,0.0,24.9,10.7,24.9,17.799999999999997,Debre markos
2237,2023,2,17,0.0,24.3,10.6,24.3,17.45,Debre markos
2238,2023,2,18,0.7,24.5,10.9,24.1,17.7,Debre markos
2239,2023,2,19,0.0,24.9,11.3,24.3,18.1,Debre markos
2240,2023,2,20,2.4,24.4,11.2,23.6,17.799999999999997,Debre markos
2241,2023,2,21,0.4,24.1,11.0,23.6,17.55,Debre markos
2242,2023,2,22,6.4,20.7,9.7,19.9,15.2,Debre markos
2243,2023,2,23,0.0,24.0,9.9,24.8,16.95,Debre markos
2244,2023,2,24,0.0,25.9,10.7,26.2,18.299999999999997,Debre markos
2245,2023,2,25,0.0,26.2,10.8,26.4,18.5,Debre markos
2246,2023,2,26,0.0,27.6,12.6,25.9,20.1,Debre markos
2247,2023,2,27,0.0,28.1,13.1,26.0,20.6,Debre markos
2248,2023,2,28,0.0,28.5,12.4,27.0,20.45,Debre markos
2249,2023,3,1,0.0,29.6,11.5,28.3,20.55,Debre markos
2250,2023,3,2,0.0,30.0,11.7,28.4,20.85,Debre markos
2251,2023,3,3,0.0,30.0,12.3,28.2,21.15,Debre markos
2252,2023,3,4,0.0,29.9,12.4,28.0,21.15,Debre markos
2253,2023,3,5,0.0,31.5,13.2,28.4,22.35,Debre markos
2254,2023,3,6,0.0,30.6,12.1,28.6,21.35,Debre markos
2255,2023,3,7,0.0,31.1,11.9,28.9,21.5,Debre markos
2256,2023,3,8,0.0,30.4,10.9,29.0,20.65,Debre markos
2257,2023,3,9,0.0,31.1,11.1,29.1,21.1,Debre markos
2258,2023,3,10,0.0,30.1,12.6,28.1,21.35,Debre markos
2259,2023,3,11,0.0,30.6,14.9,26.8,22.75,Debre markos
2260,2023,3,12,0.1,28.4,14.1,25.2,21.25,Debre markos
2261,2023,3,13,1.0,25.9,13.7,22.2,19.799999999999997,Debre markos
2262,2023,3,14,0.0,28.2,13.3,25.9,20.75,Debre markos
2263,2023,3,15,0.2,26.7,12.9,24.6,19.8,Debre markos
2264,2023,3,16,0.0,29.4,12.7,27.5,21.049999999999997,Debre markos
2265,2023,3,17,0.0,28.8,13.0,26.8,20.9,Debre markos
2266,2023,3,18,0.0,29.1,13.2,26.9,21.15,Debre markos
2267,2023,3,19,0.0,29.6,10.6,28.7,20.1,Debre markos
2268,2023,3,20,0.0,30.4,10.5,29.0,20.45,Debre markos
2269,2023,3,21,0.0,31.1,11.9,28.8,21.5,Debre markos
2270,2023,3,22,0.0,30.4,11.6,28.6,21.0,Debre markos
2271,2023,3,23,0.0,29.7,10.9,28.6,20.3,Debre markos
2272,2023,3,24,0.0,28.6,13.1,26.5,20.85,Debre markos
2273,2023,3,25,0.0,28.6,11.7,27.6,20.15,Debre markos
2274,2023,3,26,0.0,28.9,13.5,26.3,21.2,Debre markos
2275,2023,3,27,0.0,29.4,14.2,26.1,21.799999999999997,Debre markos
2276,2023,3,28,0.2,27.6,13.8,24.6,20.700000000000003,Debre markos
2277,2023,3,29,0.0,28.7,12.7,26.8,20.7,Debre markos
2278,2023,3,30,3.3,25.2,12.7,22.4,18.95,Debre markos
2279,2023,3,31,5.1,25.1,12.2,23.1,18.65,Debre markos
2280,2023,4,1,1.8,24.8,12.1,22.9,18.45,Debre markos
2281,2023,4,2,0.6,25.3,12.1,23.6,18.7,Debre markos
2282,2023,4,3,0.0,25.8,13.0,23.0,19.4,Debre markos
2283,2023,4,4,0.3,25.7,12.7,23.3,19.2,Debre markos
2284,2023,4,5,0.4,26.4,12.3,24.8,19.35,Debre markos
2285,2023,4,6,1.9,25.3,12.6,22.8,18.95,Debre markos
2286,2023,4,7,1.1,25.3,12.3,23.2,18.8,Debre markos
2287,2023,4,8,1.3,25.5,11.4,24.6,18.45,Debre markos
2288,2023,4,9,3.1,22.7,12.3,18.7,17.5,Debre markos
2289,2023,4,10,2.3,23.4,12.0,20.5,17.7,Debre markos
2290,2023,4,11,0.0,25.8,12.0,24.2,18.9,Debre markos
2291,2023,4,12,0.0,27.2,11.3,26.4,19.25,Debre markos
2292,2023,4,13,0.3,24.9,12.1,22.8,18.5,Debre markos
2293,2023,4,14,1.7,23.6,11.8,21.1,17.700000000000003,Debre markos
2294,2023,4,15,1.3,25.1,12.1,23.0,18.6,Debre markos
2295,2023,4,16,5.8,22.1,12.6,16.4,17.35,Debre markos
2296,2023,4,17,1.8,23.5,12.5,19.7,18.0,Debre markos
2297,2023,4,18,1.0,23.5,12.0,20.5,17.75,Debre markos
2298,2023,4,19,4.6,21.8,11.7,17.7,16.75,Debre markos
2299,2023,4,20,3.0,23.3,11.3,21.4,17.3,Debre markos
2300,2023,4,21,3.9,23.9,11.1,22.5,17.5,Debre markos
2301,2023,4,22,28.7,21.5,11.6,17.4,16.55,Debre markos
2302,2023,4,23,6.9,21.7,11.1,18.8,16.4,Debre markos
2303,2023,4,24,24.0,22.1,10.6,20.4,16.35,Debre markos
2304,2023,4,25,6.9,21.7,11.8,17.2,16.75,Debre markos
2305,2023,4,26,3.6,23.0,11.7,20.0,17.35,Debre markos
2306,2023,4,27,0.3,24.6,10.2,24.5,17.4,Debre markos
2307,2023,4,28,0.0,26.3,8.4,27.0,17.35,Debre markos
2308,2023,4,29,0.0,26.4,9.1,26.7,17.75,Debre markos
2309,2023,4,30,0.0,27.2,10.9,26.0,19.05,Debre markos
2310,2023,5,1,0.0,27.3,9.5,26.8,18.4,Debre markos
